source,source_url,source_revision,source_row,observed_at,league,season,date,home_team,away_team,ft_home_goals,ft_away_goals,ft_result,ht_home_goals,ht_away_goals,ht_result,round,score_period,home_team_raw,away_team_raw
omarmohamed456/Football-Match-Outcome-Predictor,https://raw.githubusercontent.com/omarmohamed456/Football-Match-Outcome-Predictor/edefc091629a587271b911a08f88c1523502ff11/scraped_data/netherlands_eerste_divisie_2025-2026_match_data.csv,edefc091629a587271b911a08f88c1523502ff11,119,2026-09-04T07:16:33.275Z,Eerste Divisie,2025-26,2026-01-18,FC Den Bosch,MVV,1,2,A,,,,23,source_reported_FT,Den Bosch,Maastricht
omarmohamed456/Football-Match-Outcome-Predictor,https://raw.githubusercontent.com/omarmohamed456/Football-Match-Outcome-Predictor/edefc091629a587271b911a08f88c1523502ff11/scraped_data/netherlands_eerste_divisie_2025-2026_match_data.csv,edefc091629a587271b911a08f88c1523502ff11,207,2026-09-04T07:16:33.275Z,Eerste Divisie,2025-26,2026-01-18,FC Eindhoven,Willem II,0,2,A,,,,23,source_reported_FT,Eindhoven FC,Willem II
omarmohamed456/Football-Match-Outcome-Predictor,https://raw.githubusercontent.com/omarmohamed456/Football-Match-Outcome-Predictor/edefc091629a587271b911a08f88c1523502ff11/scraped_data/netherlands_eerste_divisie_2025-2026_match_data.csv,edefc091629a587271b911a08f88c1523502ff11,184,2026-09-04T07:16:33.275Z,Eerste Divisie,2025-26,2026-01-18,Waalwijk,FC Dordrecht,1,1,D,,,,23,source_reported_FT,Waalwijk,Dordrecht
omarmohamed456/Football-Match-Outcome-Predictor,https://raw.githubusercontent.com/omarmohamed456/Football-Match-Outcome-Predictor/edefc091629a587271b911a08f88c1523502ff11/scraped_data/netherlands_eerste_divisie_2025-2026_match_data.csv,edefc091629a587271b911a08f88c1523502ff11,283,2026-09-04T07:16:33.275Z,Eerste Divisie,2025-26,2026-01-19,FC Utrecht J,Jong PSV,5,3,H,,,,23,source_reported_FT,Jong Utrecht,Jong PSV
omarmohamed456/Football-Match-Outcome-Predictor,https://raw.githubusercontent.com/omarmohamed456/Football-Match-Outcome-Predictor/edefc091629a587271b911a08f88c1523502ff11/scraped_data/netherlands_eerste_divisie_2025-2026_match_data.csv,edefc091629a587271b911a08f88c1523502ff11,258,2026-09-04T07:16:33.275Z,Eerste Divisie,2025-26,2026-01-19,Jong Ajax,Roda JC Kerkrade,2,2,D,,,,23,source_reported_FT,Jong Ajax,Roda
omarmohamed456/Football-Match-Outcome-Predictor,https://raw.githubusercontent.com/omarmohamed456/Football-Match-Outcome-Predictor/edefc091629a587271b911a08f88c1523502ff11/scraped_data/netherlands_eerste_divisie_2025-2026_match_data.csv,edefc091629a587271b911a08f88c1523502ff11,99,2026-09-04T07:16:33.275Z,Eerste Divisie,2025-26,2026-01-23,De Graafschap,Waalwijk,2,4,A,,,,24,source_reported_FT,De Graafschap,Waalwijk
omarmohamed456/Football-Match-Outcome-Predictor,https://raw.githubusercontent.com/omarmohamed456/Football-Match-Outcome-Predictor/edefc091629a587271b911a08f88c1523502ff11/scraped_data/netherlands_eerste_divisie_2025-2026_match_data.csv,edefc091629a587271b911a08f88c1523502ff11,104,2026-09-04T07:16:33.275Z,Eerste Divisie,2025-26,2026-01-23,FC Dordrecht,FC Den Bosch,3,2,H,,,,24,source_reported_FT,Dordrecht,Den Bosch
omarmohamed456/Football-Match-Outcome-Predictor,https://raw.githubusercontent.com/omarmohamed456/Football-Match-Outcome-Predictor/edefc091629a587271b911a08f88c1523502ff11/scraped_data/netherlands_eerste_divisie_2025-2026_match_data.csv,edefc091629a587271b911a08f88c1523502ff11,298,2026-09-04T07:16:33.275Z,Eerste Divisie,2025-26,2026-01-23,MVV,FC Utrecht J,2,2,D,,,,24,source_reported_FT,Maastricht,Jong Utrecht
omarmohamed456/Football-Match-Outcome-Predictor,https://raw.githubusercontent.com/omarmohamed456/Football-Match-Outcome-Predictor/edefc091629a587271b911a08f88c1523502ff11/scraped_data/netherlands_eerste_divisie_2025-2026_match_data.csv,edefc091629a587271b911a08f88c1523502ff11,321,2026-09-04T07:16:33.275Z,Eerste Divisie,2025-26,2026-01-23,Roda JC Kerkrade,TOP Oss,1,2,A,,,,24,source_reported_FT,Roda,Oss
omarmohamed456/Football-Match-Outcome-Predictor,https://raw.githubusercontent.com/omarmohamed456/Football-Match-Outcome-Predictor/edefc091629a587271b911a08f88c1523502ff11/scraped_data/netherlands_eerste_divisie_2025-2026_match_data.csv,edefc091629a587271b911a08f88c1523502ff11,154,2026-09-04T07:16:33.275Z,Eerste Divisie,2025-26,2026-01-23,Vitesse,ADO Den Haag,2,1,H,,,,24,source_reported_FT,Vitesse,Den Haag
