source,source_url,source_revision,source_row,observed_at,league,season,date,home_team,away_team,ft_home_goals,ft_away_goals,ft_result,ht_home_goals,ht_away_goals,ht_result,round,score_period,home_team_raw,away_team_raw
footballcsv/cache.footballdata,https://raw.githubusercontent.com/footballcsv/cache.footballdata/f43a2aa0c65fb061c87e9541e7a567dd58ff933a/2018/no.1.csv,f43a2aa0c65fb061c87e9541e7a567dd58ff933a,53,2026-09-04T07:11:40.897Z,Eliteserien,2018,2018-04-29,Sarpsborg 08,Bodo/Glimt,0,0,D,,,,,source_reported_FT,Sarpsborg 08,Bodo/Glimt
footballcsv/cache.footballdata,https://raw.githubusercontent.com/footballcsv/cache.footballdata/f43a2aa0c65fb061c87e9541e7a567dd58ff933a/2018/no.1.csv,f43a2aa0c65fb061c87e9541e7a567dd58ff933a,54,2026-09-04T07:11:40.897Z,Eliteserien,2018,2018-04-29,Start,Haugesund,0,1,A,,,,,source_reported_FT,Start,Haugesund
footballcsv/cache.footballdata,https://raw.githubusercontent.com/footballcsv/cache.footballdata/f43a2aa0c65fb061c87e9541e7a567dd58ff933a/2018/no.1.csv,f43a2aa0c65fb061c87e9541e7a567dd58ff933a,56,2026-09-04T07:11:40.897Z,Eliteserien,2018,2018-04-29,Stromsgodset,Rosenborg,0,1,A,,,,,source_reported_FT,Stromsgodset,Rosenborg
footballcsv/cache.footballdata,https://raw.githubusercontent.com/footballcsv/cache.footballdata/f43a2aa0c65fb061c87e9541e7a567dd58ff933a/2018/no.1.csv,f43a2aa0c65fb061c87e9541e7a567dd58ff933a,55,2026-09-04T07:11:40.897Z,Eliteserien,2018,2018-04-29,Tromso,Kristiansund,0,0,D,,,,,source_reported_FT,Tromso,Kristiansund
footballcsv/cache.footballdata,https://raw.githubusercontent.com/footballcsv/cache.footballdata/f43a2aa0c65fb061c87e9541e7a567dd58ff933a/2018/no.1.csv,f43a2aa0c65fb061c87e9541e7a567dd58ff933a,57,2026-09-04T07:11:40.897Z,Eliteserien,2018,2018-04-30,Stabaek,Lillestrom,3,2,H,,,,,source_reported_FT,Stabaek,Lillestrom
footballcsv/cache.footballdata,https://raw.githubusercontent.com/footballcsv/cache.footballdata/f43a2aa0c65fb061c87e9541e7a567dd58ff933a/2018/no.1.csv,f43a2aa0c65fb061c87e9541e7a567dd58ff933a,58,2026-09-04T07:11:40.897Z,Eliteserien,2018,2018-05-05,Rosenborg,Ranheim,1,1,D,,,,,source_reported_FT,Rosenborg,Ranheim
footballcsv/cache.footballdata,https://raw.githubusercontent.com/footballcsv/cache.footballdata/f43a2aa0c65fb061c87e9541e7a567dd58ff933a/2018/no.1.csv,f43a2aa0c65fb061c87e9541e7a567dd58ff933a,59,2026-09-04T07:11:40.897Z,Eliteserien,2018,2018-05-06,Bodo/Glimt,Stromsgodset,2,2,D,,,,,source_reported_FT,Bodo/Glimt,Stromsgodset
footballcsv/cache.footballdata,https://raw.githubusercontent.com/footballcsv/cache.footballdata/f43a2aa0c65fb061c87e9541e7a567dd58ff933a/2018/no.1.csv,f43a2aa0c65fb061c87e9541e7a567dd58ff933a,64,2026-09-04T07:11:40.897Z,Eliteserien,2018,2018-05-06,Brann,Tromso,3,0,H,,,,,source_reported_FT,Brann,Tromso
footballcsv/cache.footballdata,https://raw.githubusercontent.com/footballcsv/cache.footballdata/f43a2aa0c65fb061c87e9541e7a567dd58ff933a/2018/no.1.csv,f43a2aa0c65fb061c87e9541e7a567dd58ff933a,60,2026-09-04T07:11:40.897Z,Eliteserien,2018,2018-05-06,Kristiansund,Stabaek,1,0,H,,,,,source_reported_FT,Kristiansund,Stabaek
footballcsv/cache.footballdata,https://raw.githubusercontent.com/footballcsv/cache.footballdata/f43a2aa0c65fb061c87e9541e7a567dd58ff933a/2018/no.1.csv,f43a2aa0c65fb061c87e9541e7a567dd58ff933a,61,2026-09-04T07:11:40.897Z,Eliteserien,2018,2018-05-06,Lillestrom,Sandefjord,1,0,H,,,,,source_reported_FT,Lillestrom,Sandefjord
