source,source_url,source_revision,source_row,observed_at,league,season,date,home_team,away_team,ft_home_goals,ft_away_goals,ft_result,ht_home_goals,ht_away_goals,ht_result,round,score_period,home_team_raw,away_team_raw
openfootball/football.json,https://raw.githubusercontent.com/openfootball/football.json/8aa4cd0ce0410b21037f063eeb4edd981081d85d/2026-27/de.1.json,8aa4cd0ce0410b21037f063eeb4edd981081d85d,1,2026-09-04T23:33:53Z,Bundesliga,2026-27,2026-08-28,Bayern Munich,Stuttgart,5,1,H,1,0,H,Matchday 1,source_reported_FT,FC Bayern München,VfB Stuttgart
openfootball/football.json,https://raw.githubusercontent.com/openfootball/football.json/8aa4cd0ce0410b21037f063eeb4edd981081d85d/2026-27/de.1.json,8aa4cd0ce0410b21037f063eeb4edd981081d85d,2,2026-09-04T23:33:53Z,Bundesliga,2026-27,2026-08-29,RB Leipzig,M'gladbach,3,0,H,1,0,H,Matchday 1,source_reported_FT,RB Leipzig,Borussia Mönchengladbach
openfootball/football.json,https://raw.githubusercontent.com/openfootball/football.json/8aa4cd0ce0410b21037f063eeb4edd981081d85d/2026-27/de.1.json,8aa4cd0ce0410b21037f063eeb4edd981081d85d,3,2026-09-04T23:33:53Z,Bundesliga,2026-27,2026-08-29,Mainz,Paderborn,0,0,D,,,,Matchday 1,source_reported_FT,1. FSV Mainz 05,SC Paderborn 07
openfootball/football.json,https://raw.githubusercontent.com/openfootball/football.json/8aa4cd0ce0410b21037f063eeb4edd981081d85d/2026-27/de.1.json,8aa4cd0ce0410b21037f063eeb4edd981081d85d,4,2026-09-04T23:33:53Z,Bundesliga,2026-27,2026-08-29,Union Berlin,Ein Frankfurt,3,3,D,1,2,A,Matchday 1,source_reported_FT,1. FC Union Berlin,Eintracht Frankfurt
openfootball/football.json,https://raw.githubusercontent.com/openfootball/football.json/8aa4cd0ce0410b21037f063eeb4edd981081d85d/2026-27/de.1.json,8aa4cd0ce0410b21037f063eeb4edd981081d85d,5,2026-09-04T23:33:53Z,Bundesliga,2026-27,2026-08-29,Elversberg,Leverkusen,3,2,H,2,0,H,Matchday 1,source_reported_FT,SV 07 Elversberg,Bayer 04 Leverkusen
openfootball/football.json,https://raw.githubusercontent.com/openfootball/football.json/8aa4cd0ce0410b21037f063eeb4edd981081d85d/2026-27/de.1.json,8aa4cd0ce0410b21037f063eeb4edd981081d85d,6,2026-09-04T23:33:53Z,Bundesliga,2026-27,2026-08-29,FC Koln,Hoffenheim,3,2,H,0,1,A,Matchday 1,source_reported_FT,1. FC Köln,TSG 1899 Hoffenheim
openfootball/football.json,https://raw.githubusercontent.com/openfootball/football.json/8aa4cd0ce0410b21037f063eeb4edd981081d85d/2026-27/de.1.json,8aa4cd0ce0410b21037f063eeb4edd981081d85d,7,2026-09-04T23:33:53Z,Bundesliga,2026-27,2026-08-29,Dortmund,Hamburg,2,0,H,2,0,H,Matchday 1,source_reported_FT,Borussia Dortmund,Hamburger SV
openfootball/football.json,https://raw.githubusercontent.com/openfootball/football.json/8aa4cd0ce0410b21037f063eeb4edd981081d85d/2026-27/de.1.json,8aa4cd0ce0410b21037f063eeb4edd981081d85d,8,2026-09-04T23:33:53Z,Bundesliga,2026-27,2026-08-30,Freiburg,Werder Bremen,4,1,H,2,0,H,Matchday 1,source_reported_FT,SC Freiburg,SV Werder Bremen
openfootball/football.json,https://raw.githubusercontent.com/openfootball/football.json/8aa4cd0ce0410b21037f063eeb4edd981081d85d/2026-27/de.1.json,8aa4cd0ce0410b21037f063eeb4edd981081d85d,9,2026-09-04T23:33:53Z,Bundesliga,2026-27,2026-08-30,Augsburg,Schalke 04,3,0,H,1,0,H,Matchday 1,source_reported_FT,FC Augsburg,FC Schalke 04
