source,source_url,source_revision,source_row,observed_at,league,season,date,home_team,away_team,ft_home_goals,ft_away_goals,ft_result,ht_home_goals,ht_away_goals,ht_result,round,score_period,home_team_raw,away_team_raw
cpbao+500/result-crosscheck,https://www.cpbao.com/jc/jcResult!getJczcResultNew.action?matchDate=20260906&playType=FSPF&t=1,2026-09-07T04:02:58Z,1,2026-09-07T04:02:58Z,J1 League,2026,2026-09-06,Kashima Antlers,Urawa Red Diamonds,0,1,A,,,,,90_minutes,鹿岛鹿角,浦和红钻
cpbao+500/result-crosscheck,https://www.cpbao.com/jc/jcResult!getJczcResultNew.action?matchDate=20260906&playType=FSPF&t=1,2026-09-07T04:02:58Z,2,2026-09-07T04:02:58Z,J1 League,2026,2026-09-06,Nagoya Grampus,Machida Zelvia,1,3,A,,,,,90_minutes,名古屋鲸八,町田泽维亚
cpbao+500/result-crosscheck,https://www.cpbao.com/jc/jcResult!getJczcResultNew.action?matchDate=20260906&playType=FSPF&t=1,2026-09-07T04:02:58Z,3,2026-09-07T04:02:58Z,K League 1,2026,2026-09-06,FC Anyang,Gangwon FC,0,3,A,,,,,90_minutes,安养FC,江原FC
cpbao+500/result-crosscheck,https://www.cpbao.com/jc/jcResult!getJczcResultNew.action?matchDate=20260906&playType=FSPF&t=1,2026-09-07T04:02:58Z,4,2026-09-07T04:02:58Z,K League 1,2026,2026-09-06,Gimcheon Sangmu,Gwangju FC,2,2,D,,,,,90_minutes,金泉尚武,光州FC
cpbao+500/result-crosscheck,https://www.cpbao.com/jc/jcResult!getJczcResultNew.action?matchDate=20260906&playType=FSPF&t=1,2026-09-07T04:02:58Z,5,2026-09-07T04:02:58Z,J1 League,2026,2026-09-06,FC Tokyo,Kyoto Sanga,2,0,H,,,,,90_minutes,东京FC,京都不死鸟
cpbao+500/result-crosscheck,https://www.cpbao.com/jc/jcResult!getJczcResultNew.action?matchDate=20260906&playType=FSPF&t=1,2026-09-07T04:02:58Z,6,2026-09-07T04:02:58Z,Championship,2026-27,2026-09-06,Birmingham City,Wolverhampton Wanderers,2,2,D,,,,,90_minutes,伯明翰,伍尔弗汉普顿
cpbao+500/result-crosscheck,https://www.cpbao.com/jc/jcResult!getJczcResultNew.action?matchDate=20260906&playType=FSPF&t=1,2026-09-07T04:02:58Z,7,2026-09-07T04:02:58Z,Eredivisie,2026-27,2026-09-06,Heerenveen,AZ Alkmaar,2,3,A,,,,,90_minutes,海伦芬,阿尔克马尔
cpbao+500/result-crosscheck,https://www.cpbao.com/jc/jcResult!getJczcResultNew.action?matchDate=20260906&playType=FSPF&t=1,2026-09-07T04:02:58Z,8,2026-09-07T04:02:58Z,Premier League,2026-27,2026-09-06,Everton,Manchester United,2,2,D,,,,,90_minutes,埃弗顿,曼联
cpbao+500/result-crosscheck,https://www.cpbao.com/jc/jcResult!getJczcResultNew.action?matchDate=20260906&playType=FSPF&t=1,2026-09-07T04:02:58Z,9,2026-09-07T04:02:58Z,Serie A,2026-27,2026-09-06,Frosinone,Venezia,3,2,H,,,,,90_minutes,弗洛西诺内,威尼斯
cpbao+500/result-crosscheck,https://www.cpbao.com/jc/jcResult!getJczcResultNew.action?matchDate=20260906&playType=FSPF&t=1,2026-09-07T04:02:58Z,10,2026-09-07T04:02:58Z,Serie A,2026-27,2026-09-06,Parma,Monza,1,1,D,,,,,90_minutes,帕尔马,蒙扎
