source,source_url,source_revision,source_row,observed_at,league,season,date,home_team,away_team,ft_home_goals,ft_away_goals,ft_result,ht_home_goals,ht_away_goals,ht_result,round,score_period,home_team_raw,away_team_raw
cpbao+zgzcw/result-crosscheck,https://www.cpbao.com/jc/jcResult!getJczcResultNew.action?matchDate=20260919&playType=FSPF&t=1,2026-09-20T04:01:24Z,011,2026-09-20T04:01:24Z,Bundesliga,2026-27,2026-09-19,Eintracht Frankfurt,Freiburg,2,2,D,2,1,H,,90_minutes,法兰克福,弗赖堡
cpbao+zgzcw/result-crosscheck,https://www.cpbao.com/jc/jcResult!getJczcResultNew.action?matchDate=20260919&playType=FSPF&t=1,2026-09-20T04:01:24Z,012,2026-09-20T04:01:24Z,Bundesliga,2026-27,2026-09-19,Hamburg,Koln,2,1,H,1,0,H,,90_minutes,汉堡,科隆
cpbao+zgzcw/result-crosscheck,https://www.cpbao.com/jc/jcResult!getJczcResultNew.action?matchDate=20260919&playType=FSPF&t=1,2026-09-20T04:01:24Z,013,2026-09-20T04:01:24Z,Bundesliga,2026-27,2026-09-19,Borussia Monchengladbach,Mainz 05,3,4,A,1,2,A,,90_minutes,门兴格拉德巴赫,美因茨
cpbao+zgzcw/result-crosscheck,https://www.cpbao.com/jc/jcResult!getJczcResultNew.action?matchDate=20260919&playType=FSPF&t=1,2026-09-20T04:01:24Z,014,2026-09-20T04:01:24Z,Bundesliga,2026-27,2026-09-19,Werder Bremen,Augsburg,3,2,H,0,1,A,,90_minutes,云达不来梅,奥格斯堡
cpbao+zgzcw/result-crosscheck,https://www.cpbao.com/jc/jcResult!getJczcResultNew.action?matchDate=20260919&playType=FSPF&t=1,2026-09-20T04:01:24Z,015,2026-09-20T04:01:24Z,Premier League,2026-27,2026-09-19,Everton,Ipswich Town,1,0,H,1,0,H,,90_minutes,埃弗顿,伊普斯维奇
cpbao+zgzcw/result-crosscheck,https://www.cpbao.com/jc/jcResult!getJczcResultNew.action?matchDate=20260919&playType=FSPF&t=1,2026-09-20T04:01:24Z,016,2026-09-20T04:01:24Z,Premier League,2026-27,2026-09-19,Newcastle United,Hull City,2,1,H,2,0,H,,90_minutes,纽卡斯尔联,赫尔城
cpbao+zgzcw/result-crosscheck,https://www.cpbao.com/jc/jcResult!getJczcResultNew.action?matchDate=20260919&playType=FSPF&t=1,2026-09-20T04:01:24Z,017,2026-09-20T04:01:24Z,Eliteserien,2026,2026-09-19,Kristiansund,Rosenborg,1,3,A,1,1,D,,90_minutes,克里斯蒂安松,罗森博格
cpbao+zgzcw/result-crosscheck,https://www.cpbao.com/jc/jcResult!getJczcResultNew.action?matchDate=20260919&playType=FSPF&t=1,2026-09-20T04:01:24Z,018,2026-09-20T04:01:24Z,La Liga,2026-27,2026-09-19,Athletic Bilbao,Alaves,0,0,D,0,0,D,,90_minutes,毕尔巴鄂竞技,阿拉维斯
cpbao+zgzcw/result-crosscheck,https://www.cpbao.com/jc/jcResult!getJczcResultNew.action?matchDate=20260919&playType=FSPF&t=1,2026-09-20T04:01:24Z,019,2026-09-20T04:01:24Z,Ligue 1,2026-27,2026-09-19,Paris FC,Strasbourg,2,1,H,1,0,H,,90_minutes,巴黎FC,斯特拉斯堡
cpbao+zgzcw/result-crosscheck,https://www.cpbao.com/jc/jcResult!getJczcResultNew.action?matchDate=20260919&playType=FSPF&t=1,2026-09-20T04:01:24Z,020,2026-09-20T04:01:24Z,Serie A,2026-27,2026-09-20,Roma,Inter Milan,2,2,D,2,0,H,,90_minutes,罗马,国际米兰
cpbao+zgzcw/result-crosscheck,https://www.cpbao.com/jc/jcResult!getJczcResultNew.action?matchDate=20260919&playType=FSPF&t=1,2026-09-20T04:01:24Z,021,2026-09-20T04:01:24Z,Premier League,2026-27,2026-09-20,Nottingham Forest,Coventry City,0,1,A,0,0,D,,90_minutes,诺丁汉森林,考文垂
cpbao+zgzcw/result-crosscheck,https://www.cpbao.com/jc/jcResult!getJczcResultNew.action?matchDate=20260919&playType=FSPF&t=1,2026-09-20T04:01:24Z,022,2026-09-20T04:01:24Z,Bundesliga,2026-27,2026-09-20,Stuttgart,Borussia Dortmund,0,1,A,0,0,D,,90_minutes,斯图加特,多特蒙德
cpbao+zgzcw/result-crosscheck,https://www.cpbao.com/jc/jcResult!getJczcResultNew.action?matchDate=20260919&playType=FSPF&t=1,2026-09-20T04:01:24Z,023,2026-09-20T04:01:24Z,La Liga,2026-27,2026-09-20,Celta Vigo,Racing Santander,5,0,H,2,0,H,,90_minutes,塞尔塔,桑坦德竞技
cpbao+zgzcw/result-crosscheck,https://www.cpbao.com/jc/jcResult!getJczcResultNew.action?matchDate=20260919&playType=FSPF&t=1,2026-09-20T04:01:24Z,024,2026-09-20T04:01:24Z,Eredivisie,2026-27,2026-09-20,Ajax,Excelsior,2,2,D,1,1,D,,90_minutes,阿贾克斯,SBV精英
cpbao+zgzcw/result-crosscheck,https://www.cpbao.com/jc/jcResult!getJczcResultNew.action?matchDate=20260919&playType=FSPF&t=1,2026-09-20T04:01:24Z,025,2026-09-20T04:01:24Z,Serie A,2026-27,2026-09-20,Venezia,Lazio,0,2,A,0,0,D,,90_minutes,威尼斯,拉齐奥
cpbao+zgzcw/result-crosscheck,https://www.cpbao.com/jc/jcResult!getJczcResultNew.action?matchDate=20260919&playType=FSPF&t=1,2026-09-20T04:01:24Z,026,2026-09-20T04:01:24Z,Ligue 1,2026-27,2026-09-20,Angers,Troyes,2,0,H,1,0,H,,90_minutes,昂热,特鲁瓦
cpbao+zgzcw/result-crosscheck,https://www.cpbao.com/jc/jcResult!getJczcResultNew.action?matchDate=20260919&playType=FSPF&t=1,2026-09-20T04:01:24Z,027,2026-09-20T04:01:24Z,Ligue 1,2026-27,2026-09-20,Lyon,Rennes,4,0,H,2,0,H,,90_minutes,里昂,雷恩
cpbao+zgzcw/result-crosscheck,https://www.cpbao.com/jc/jcResult!getJczcResultNew.action?matchDate=20260919&playType=FSPF&t=1,2026-09-20T04:01:24Z,028,2026-09-20T04:01:24Z,La Liga,2026-27,2026-09-20,Sevilla,Barcelona,1,3,A,1,1,D,,90_minutes,塞维利亚,巴塞罗那
cpbao+zgzcw/result-crosscheck,https://www.cpbao.com/jc/jcResult!getJczcResultNew.action?matchDate=20260919&playType=FSPF&t=1,2026-09-20T04:01:24Z,029,2026-09-20T04:01:24Z,Primeira Liga,2026-27,2026-09-20,Sporting CP,Arouca,2,2,D,2,0,H,,90_minutes,里斯本竞技,阿罗卡
cpbao+zgzcw/result-crosscheck,https://www.cpbao.com/jc/jcResult!getJczcResultNew.action?matchDate=20260919&playType=FSPF&t=1,2026-09-20T04:01:24Z,030,2026-09-20T04:01:24Z,Brasileirao,2026,2026-09-20,Mirassol,Botafogo,2,0,H,2,0,H,,90_minutes,米拉索尔,博塔弗戈
