source,source_url,source_revision,source_row,observed_at,league,season,date,home_team,away_team,ft_home_goals,ft_away_goals,ft_result,ht_home_goals,ht_away_goals,ht_result,round,score_period,home_team_raw,away_team_raw
zgzcw+500/result-crosscheck,https://cp.zgzcw.com/dc/getKaijiangFootBall.action,2026-09-09T04:02:34Z,1,2026-09-09T04:02:34Z,K League 1,2026,2026-09-08,Ulsan HD,FC Seoul,1,0,H,0,0,D,,90_minutes,蔚山现代,首尔FC
zgzcw+500/result-crosscheck,https://cp.zgzcw.com/dc/getKaijiangFootBall.action,2026-09-09T04:02:34Z,2,2026-09-09T04:02:34Z,UEFA Champions League,2026-27,2026-09-08,AEK Athens,LASK,1,0,H,1,0,H,,90_minutes,雅典AEK,LA林茨
zgzcw+500/result-crosscheck,https://cp.zgzcw.com/dc/getKaijiangFootBall.action,2026-09-09T04:02:34Z,3,2026-09-09T04:02:34Z,UEFA Champions League,2026-27,2026-09-08,Club Brugge,Aston Villa,2,3,A,1,3,A,,90_minutes,布鲁日,阿斯顿维拉
zgzcw+500/result-crosscheck,https://cp.zgzcw.com/dc/getKaijiangFootBall.action,2026-09-09T04:02:34Z,4,2026-09-09T04:02:34Z,Eredivisie,2026-27,2026-09-08,NEC Nijmegen,Excelsior,2,2,D,1,1,D,,90_minutes,奈梅亨,SBV精英
zgzcw+500/result-crosscheck,https://cp.zgzcw.com/dc/getKaijiangFootBall.action,2026-09-09T04:02:34Z,5,2026-09-09T04:02:34Z,Saudi Pro League,2026-27,2026-09-08,Al Qadsiah,Al Ahli,3,2,H,3,0,H,,90_minutes,卡达西亚,吉达国民
zgzcw+500/result-crosscheck,https://cp.zgzcw.com/dc/getKaijiangFootBall.action,2026-09-09T04:02:34Z,6,2026-09-09T04:02:34Z,Championship,2026-27,2026-09-08,Southampton,Swansea City,3,1,H,2,0,H,,90_minutes,南安普敦,斯旺西
zgzcw+500/result-crosscheck,https://cp.zgzcw.com/dc/getKaijiangFootBall.action,2026-09-09T04:02:34Z,7,2026-09-09T04:02:34Z,EFL Cup,2026-27,2026-09-08,Sunderland,Hull City,1,0,H,0,0,D,,90_minutes,桑德兰,赫尔城
zgzcw+500/result-crosscheck,https://cp.zgzcw.com/dc/getKaijiangFootBall.action,2026-09-09T04:02:34Z,8,2026-09-09T04:02:34Z,UEFA Champions League,2026-27,2026-09-08,Real Madrid,Inter Milan,2,1,H,2,0,H,,90_minutes,皇家马德里,国际米兰
zgzcw+500/result-crosscheck,https://cp.zgzcw.com/dc/getKaijiangFootBall.action,2026-09-09T04:02:34Z,9,2026-09-09T04:02:34Z,UEFA Champions League,2026-27,2026-09-08,Borussia Dortmund,Villarreal,3,2,H,0,0,D,,90_minutes,多特蒙德,比利亚雷亚尔
zgzcw+500/result-crosscheck,https://cp.zgzcw.com/dc/getKaijiangFootBall.action,2026-09-09T04:02:34Z,10,2026-09-09T04:02:34Z,UEFA Champions League,2026-27,2026-09-08,Lille,Real Betis,2,3,A,2,1,H,,90_minutes,里尔,贝蒂斯
zgzcw+500/result-crosscheck,https://cp.zgzcw.com/dc/getKaijiangFootBall.action,2026-09-09T04:02:34Z,11,2026-09-09T04:02:34Z,UEFA Champions League,2026-27,2026-09-08,Porto,Manchester City,0,2,A,0,0,D,,90_minutes,波尔图,曼城
zgzcw+500/result-crosscheck,https://cp.zgzcw.com/dc/getKaijiangFootBall.action,2026-09-09T04:02:34Z,12,2026-09-09T04:02:34Z,Copa Libertadores,2026,2026-09-08,Fluminense,Platense,2,0,H,2,0,H,,90_minutes,弗鲁米嫩塞,普拉腾斯
