source,source_url,source_revision,source_row,observed_at,league,season,date,home_team,away_team,ft_home_goals,ft_away_goals,ft_result,ht_home_goals,ht_away_goals,ht_result,round,score_period,home_team_raw,away_team_raw
cpbao+crosscheck/result-crosscheck,https://www.cpbao.com/jc/jcResult!getJczcResultNew.action?matchDate=20260912&playType=FSPF&t=1,2026-09-13T04:03:05Z,11,2026-09-13T04:03:05Z,Bundesliga,2026-27,2026-09-12,Hoffenheim,Stuttgart,2,1,H,,,,,90_minutes,霍芬海姆,斯图加特
cpbao+crosscheck/result-crosscheck,https://www.cpbao.com/jc/jcResult!getJczcResultNew.action?matchDate=20260912&playType=FSPF&t=1,2026-09-13T04:03:05Z,12,2026-09-13T04:03:05Z,Premier League,2026-27,2026-09-12,Chelsea,Hull City,2,2,D,,,,,90_minutes,切尔西,赫尔城
cpbao+crosscheck/result-crosscheck,https://www.cpbao.com/jc/jcResult!getJczcResultNew.action?matchDate=20260912&playType=FSPF&t=1,2026-09-13T04:03:05Z,13,2026-09-13T04:03:05Z,Premier League,2026-27,2026-09-12,Bournemouth,Brentford,2,2,D,,,,,90_minutes,伯恩茅斯,布伦特福德
cpbao+crosscheck/result-crosscheck,https://www.cpbao.com/jc/jcResult!getJczcResultNew.action?matchDate=20260912&playType=FSPF&t=1,2026-09-13T04:03:05Z,14,2026-09-13T04:03:05Z,Premier League,2026-27,2026-09-12,Aston Villa,Nottingham Forest,1,2,A,,,,,90_minutes,阿斯顿维拉,诺丁汉森林
cpbao+crosscheck/result-crosscheck,https://www.cpbao.com/jc/jcResult!getJczcResultNew.action?matchDate=20260912&playType=FSPF&t=1,2026-09-13T04:03:05Z,15,2026-09-13T04:03:05Z,Premier League,2026-27,2026-09-12,Crystal Palace,Ipswich Town,2,3,A,,,,,90_minutes,水晶宫,伊普斯维奇
cpbao+crosscheck/result-crosscheck,https://www.cpbao.com/jc/jcResult!getJczcResultNew.action?matchDate=20260912&playType=FSPF&t=1,2026-09-13T04:03:05Z,16,2026-09-13T04:03:05Z,Premier League,2026-27,2026-09-12,Liverpool,Fulham,0,0,D,,,,,90_minutes,利物浦,富勒姆
cpbao+crosscheck/result-crosscheck,https://www.cpbao.com/jc/jcResult!getJczcResultNew.action?matchDate=20260912&playType=FSPF&t=1,2026-09-13T04:03:05Z,17,2026-09-13T04:03:05Z,La Liga,2026-27,2026-09-12,Osasuna,Espanyol,0,2,A,,,,,90_minutes,奥萨苏纳,西班牙人
cpbao+crosscheck/result-crosscheck,https://www.cpbao.com/jc/jcResult!getJczcResultNew.action?matchDate=20260912&playType=FSPF&t=1,2026-09-13T04:03:05Z,18,2026-09-13T04:03:05Z,Ligue 1,2026-27,2026-09-12,Strasbourg,Monaco,1,1,D,,,,,90_minutes,斯特拉斯堡,摩纳哥
cpbao+crosscheck/result-crosscheck,https://www.cpbao.com/jc/jcResult!getJczcResultNew.action?matchDate=20260912&playType=FSPF&t=1,2026-09-13T04:03:05Z,19,2026-09-13T04:03:05Z,Saudi Pro League,2026-27,2026-09-12,Al Taawoun,Al Hilal,0,6,A,,,,,90_minutes,布赖代合作,利雅得新月
cpbao+crosscheck/result-crosscheck,https://www.cpbao.com/jc/jcResult!getJczcResultNew.action?matchDate=20260912&playType=FSPF&t=1,2026-09-13T04:03:05Z,20,2026-09-13T04:03:05Z,Serie A,2026-27,2026-09-12,Lazio,AC Milan,2,2,D,,,,,90_minutes,拉齐奥,AC米兰
cpbao+crosscheck/result-crosscheck,https://www.cpbao.com/jc/jcResult!getJczcResultNew.action?matchDate=20260912&playType=FSPF&t=1,2026-09-13T04:03:05Z,21,2026-09-13T04:03:05Z,Eliteserien,2026,2026-09-12,Rosenborg,Tromso,5,3,H,,,,,90_minutes,罗森博格,特罗姆瑟
cpbao+crosscheck/result-crosscheck,https://www.cpbao.com/jc/jcResult!getJczcResultNew.action?matchDate=20260912&playType=FSPF&t=1,2026-09-13T04:03:05Z,22,2026-09-13T04:03:05Z,Premier League,2026-27,2026-09-12,Tottenham Hotspur,Everton,0,0,D,,,,,90_minutes,托特纳姆热刺,埃弗顿
cpbao+crosscheck/result-crosscheck,https://www.cpbao.com/jc/jcResult!getJczcResultNew.action?matchDate=20260912&playType=FSPF&t=1,2026-09-13T04:03:05Z,23,2026-09-13T04:03:05Z,Bundesliga,2026-27,2026-09-12,FC Koln,Werder Bremen,1,1,D,,,,,90_minutes,科隆,云达不来梅
cpbao+crosscheck/result-crosscheck,https://www.cpbao.com/jc/jcResult!getJczcResultNew.action?matchDate=20260912&playType=FSPF&t=1,2026-09-13T04:03:05Z,24,2026-09-13T04:03:05Z,La Liga,2026-27,2026-09-12,Athletic Bilbao,Elche,1,1,D,,,,,90_minutes,毕尔巴鄂竞技,埃尔切
cpbao+crosscheck/result-crosscheck,https://www.cpbao.com/jc/jcResult!getJczcResultNew.action?matchDate=20260912&playType=FSPF&t=1,2026-09-13T04:03:05Z,25,2026-09-13T04:03:05Z,Primeira Liga,2026-27,2026-09-12,Casa Pia,Porto,1,4,A,,,,,90_minutes,卡萨皮亚,波尔图
cpbao+crosscheck/result-crosscheck,https://www.cpbao.com/jc/jcResult!getJczcResultNew.action?matchDate=20260912&playType=FSPF&t=1,2026-09-13T04:03:05Z,26,2026-09-13T04:03:05Z,Eredivisie,2026-27,2026-09-12,Fortuna Sittard,Ajax,1,5,A,,,,,90_minutes,福图纳锡塔德,阿贾克斯
cpbao+crosscheck/result-crosscheck,https://www.cpbao.com/jc/jcResult!getJczcResultNew.action?matchDate=20260912&playType=FSPF&t=1,2026-09-13T04:03:05Z,27,2026-09-13T04:03:05Z,Serie A,2026-27,2026-09-12,Atalanta,Cagliari,1,2,A,,,,,90_minutes,亚特兰大,卡利亚里
cpbao+crosscheck/result-crosscheck,https://www.cpbao.com/jc/jcResult!getJczcResultNew.action?matchDate=20260912&playType=FSPF&t=1,2026-09-13T04:03:05Z,28,2026-09-13T04:03:05Z,Ligue 1,2026-27,2026-09-12,Paris FC,Lyon,0,0,D,,,,,90_minutes,巴黎FC,里昂
cpbao+crosscheck/result-crosscheck,https://www.cpbao.com/jc/jcResult!getJczcResultNew.action?matchDate=20260912&playType=FSPF&t=1,2026-09-13T04:03:05Z,29,2026-09-13T04:03:05Z,Premier League,2026-27,2026-09-12,Sunderland,Arsenal,0,2,A,,,,,90_minutes,桑德兰,阿森纳
cpbao+crosscheck/result-crosscheck,https://www.cpbao.com/jc/jcResult!getJczcResultNew.action?matchDate=20260912&playType=FSPF&t=1,2026-09-13T04:03:05Z,30,2026-09-13T04:03:05Z,La Liga,2026-27,2026-09-12,Real Madrid,Rayo Vallecano,4,1,H,,,,,90_minutes,皇家马德里,巴列卡诺

